file name,FFT_1
date,2020-Jun-23 17:02:11.404002
desc,
note,
ch_name,Ch1
ch_type,Overall
x_unit,
y_unit,g
unit,g
db_ref,1.000000e+000
detection,rms
data
record,rpm,value,value(dB),time,alarm,note
865,0.000000e+000,4.959356e-001,-6.091495e+000,2020-06-23T17:02:55.404000,Normal,
866,0.000000e+000,4.961466e-001,-6.087800e+000,2020-06-23T17:02:55.454000,Normal,
867,0.000000e+000,4.961466e-001,-6.087800e+000,2020-06-23T17:02:55.504000,Normal,
868,0.000000e+000,4.969254e-001,-6.074176e+000,2020-06-23T17:02:55.554000,Normal,
869,0.000000e+000,4.969254e-001,-6.074176e+000,2020-06-23T17:02:55.604000,Normal,
870,0.000000e+000,4.955171e-001,-6.098827e+000,2020-06-23T17:02:55.654000,Normal,
871,0.000000e+000,4.955171e-001,-6.098827e+000,2020-06-23T17:02:55.704000,Normal,
872,0.000000e+000,4.917837e-001,-6.164518e+000,2020-06-23T17:02:55.754000,Normal,
873,0.000000e+000,4.917837e-001,-6.164518e+000,2020-06-23T17:02:55.804000,Normal,
874,0.000000e+000,4.864513e-001,-6.259212e+000,2020-06-23T17:02:55.854000,Normal,
875,0.000000e+000,4.864513e-001,-6.259212e+000,2020-06-23T17:02:55.904000,Normal,
876,0.000000e+000,4.804173e-001,-6.367628e+000,2020-06-23T17:02:55.954000,Normal,
877,0.000000e+000,4.804173e-001,-6.367628e+000,2020-06-23T17:02:56.003000,Normal,
878,0.000000e+000,4.774897e-001,-6.420720e+000,2020-06-23T17:02:56.053000,Normal,
879,0.000000e+000,4.774897e-001,-6.420720e+000,2020-06-23T17:02:56.104000,Normal,
880,0.000000e+000,4.792652e-001,-6.388482e+000,2020-06-23T17:02:56.153000,Normal,
881,0.000000e+000,4.792652e-001,-6.388482e+000,2020-06-23T17:02:56.204000,Normal,
882,0.000000e+000,4.828840e-001,-6.323143e+000,2020-06-23T17:02:56.253000,Normal,
883,0.000000e+000,4.828840e-001,-6.323143e+000,2020-06-23T17:02:56.304000,Normal,
884,0.000000e+000,4.893783e-001,-6.207106e+000,2020-06-23T17:02:56.353000,Normal,
885,0.000000e+000,4.893783e-001,-6.207106e+000,2020-06-23T17:02:56.403000,Normal,
886,0.000000e+000,4.993840e-001,-6.031308e+000,2020-06-23T17:02:56.453000,Normal,
887,0.000000e+000,4.993840e-001,-6.031308e+000,2020-06-23T17:02:56.503000,Normal,
888,0.000000e+000,5.053646e-001,-5.927904e+000,2020-06-23T17:02:56.554000,Normal,
889,0.000000e+000,5.053646e-001,-5.927904e+000,2020-06-23T17:02:56.603000,Normal,
890,0.000000e+000,5.033328e-001,-5.962895e+000,2020-06-23T17:02:56.654000,Normal,
891,0.000000e+000,5.033328e-001,-5.962895e+000,2020-06-23T17:02:56.703000,Normal,
892,0.000000e+000,5.000405e-001,-6.019897e+000,2020-06-23T17:02:56.753000,Normal,
893,0.000000e+000,5.000405e-001,-6.019897e+000,2020-06-23T17:02:56.803000,Normal,
894,0.000000e+000,5.008838e-001,-6.005260e+000,2020-06-23T17:02:56.853000,Normal,
895,0.000000e+000,5.008838e-001,-6.005260e+000,2020-06-23T17:02:56.904000,Normal,
896,0.000000e+000,5.016134e-001,-5.992617e+000,2020-06-23T17:02:56.953000,Normal,
897,0.000000e+000,5.016134e-001,-5.992617e+000,2020-06-23T17:02:57.004000,Normal,
898,0.000000e+000,4.981736e-001,-6.052385e+000,2020-06-23T17:02:57.053000,Normal,
899,0.000000e+000,4.981736e-001,-6.052385e+000,2020-06-23T17:02:57.104000,Normal,
900,0.000000e+000,4.930319e-001,-6.142500e+000,2020-06-23T17:02:57.153000,Normal,
901,0.000000e+000,4.930319e-001,-6.142500e+000,2020-06-23T17:02:57.204000,Normal,
902,0.000000e+000,4.908982e-001,-6.180171e+000,2020-06-23T17:02:57.254000,Normal,
903,0.000000e+000,4.908982e-001,-6.180171e+000,2020-06-23T17:02:57.304000,Normal,
904,0.000000e+000,4.911726e-001,-6.175318e+000,2020-06-23T17:02:57.354000,Normal,
905,0.000000e+000,4.911726e-001,-6.175318e+000,2020-06-23T17:02:57.403000,Normal,
906,0.000000e+000,4.906517e-001,-6.184535e+000,2020-06-23T17:02:57.454000,Normal,
907,0.000000e+000,4.906517e-001,-6.184535e+000,2020-06-23T17:02:57.503000,Normal,
908,0.000000e+000,4.908469e-001,-6.181080e+000,2020-06-23T17:02:57.554000,Normal,
909,0.000000e+000,4.908469e-001,-6.181080e+000,2020-06-23T17:02:57.604000,Normal,
910,0.000000e+000,4.917749e-001,-6.164673e+000,2020-06-23T17:02:57.654000,Normal,
911,0.000000e+000,4.917749e-001,-6.164673e+000,2020-06-23T17:02:57.704000,Normal,
912,0.000000e+000,4.891803e-001,-6.210621e+000,2020-06-23T17:02:57.753000,Normal,
913,0.000000e+000,4.891803e-001,-6.210621e+000,2020-06-23T17:02:57.804000,Normal,
914,0.000000e+000,4.822537e-001,-6.334489e+000,2020-06-23T17:02:57.853000,Normal,
915,0.000000e+000,4.822537e-001,-6.334489e+000,2020-06-23T17:02:57.904000,Normal,
916,0.000000e+000,4.763403e-001,-6.441654e+000,2020-06-23T17:02:57.954000,Normal,
917,0.000000e+000,4.763403e-001,-6.441654e+000,2020-06-23T17:02:58.003000,Normal,
918,0.000000e+000,4.764572e-001,-6.439522e+000,2020-06-23T17:02:58.053000,Normal,
919,0.000000e+000,4.764572e-001,-6.439522e+000,2020-06-23T17:02:58.103000,Normal,
920,0.000000e+000,4.842988e-001,-6.297733e+000,2020-06-23T17:02:58.153000,Normal,
921,0.000000e+000,4.842988e-001,-6.297733e+000,2020-06-23T17:02:58.203000,Normal,
922,0.000000e+000,4.955578e-001,-6.098113e+000,2020-06-23T17:02:58.253000,Normal,
923,0.000000e+000,4.955578e-001,-6.098113e+000,2020-06-23T17:02:58.304000,Normal,
924,0.000000e+000,5.036015e-001,-5.958260e+000,2020-06-23T17:02:58.353000,Normal,
925,0.000000e+000,5.036015e-001,-5.958260e+000,2020-06-23T17:02:58.403000,Normal,
926,0.000000e+000,5.048220e-001,-5.937234e+000,2020-06-23T17:02:58.453000,Normal,
927,0.000000e+000,5.048220e-001,-5.937234e+000,2020-06-23T17:02:58.503000,Normal,
928,0.000000e+000,5.006329e-001,-6.009612e+000,2020-06-23T17:02:58.553000,Normal,
929,0.000000e+000,5.006329e-001,-6.009612e+000,2020-06-23T17:02:58.603000,Normal,
930,0.000000e+000,4.977226e-001,-6.060253e+000,2020-06-23T17:02:58.654000,Normal,
931,0.000000e+000,4.977226e-001,-6.060253e+000,2020-06-23T17:02:58.703000,Normal,
932,0.000000e+000,5.001333e-001,-6.018285e+000,2020-06-23T17:02:58.753000,Normal,
933,0.000000e+000,5.001333e-001,-6.018285e+000,2020-06-23T17:02:58.803000,Normal,
934,0.000000e+000,5.029498e-001,-5.969508e+000,2020-06-23T17:02:58.853000,Normal,
935,0.000000e+000,5.029498e-001,-5.969508e+000,2020-06-23T17:02:58.903000,Normal,
936,0.000000e+000,5.003488e-001,-6.014542e+000,2020-06-23T17:02:58.953000,Normal,
937,0.000000e+000,5.003488e-001,-6.014542e+000,2020-06-23T17:02:59.003000,Normal,
938,0.000000e+000,4.953708e-001,-6.101392e+000,2020-06-23T17:02:59.053000,Normal,
939,0.000000e+000,4.953708e-001,-6.101392e+000,2020-06-23T17:02:59.104000,Normal,
940,0.000000e+000,4.915607e-001,-6.168458e+000,2020-06-23T17:02:59.153000,Normal,
941,0.000000e+000,4.915607e-001,-6.168458e+000,2020-06-23T17:02:59.204000,Normal,
942,0.000000e+000,4.872766e-001,-6.244490e+000,2020-06-23T17:02:59.253000,Normal,
943,0.000000e+000,4.872766e-001,-6.244490e+000,2020-06-23T17:02:59.304000,Normal,
944,0.000000e+000,4.832986e-001,-6.315690e+000,2020-06-23T17:02:59.353000,Normal,
945,0.000000e+000,4.832986e-001,-6.315690e+000,2020-06-23T17:02:59.403000,Normal,
946,0.000000e+000,4.814145e-001,-6.349617e+000,2020-06-23T17:02:59.454000,Normal,
947,0.000000e+000,4.814145e-001,-6.349617e+000,2020-06-23T17:02:59.503000,Normal,
948,0.000000e+000,4.799314e-001,-6.376417e+000,2020-06-23T17:02:59.554000,Normal,
949,0.000000e+000,4.799314e-001,-6.376417e+000,2020-06-23T17:02:59.603000,Normal,
950,0.000000e+000,4.773904e-001,-6.422526e+000,2020-06-23T17:02:59.654000,Normal,
951,0.000000e+000,4.773904e-001,-6.422526e+000,2020-06-23T17:02:59.703000,Normal,
952,0.000000e+000,4.745531e-001,-6.474303e+000,2020-06-23T17:02:59.753000,Normal,
953,0.000000e+000,4.745531e-001,-6.474303e+000,2020-06-23T17:02:59.804000,Normal,
954,0.000000e+000,4.737562e-001,-6.488902e+000,2020-06-23T17:02:59.853000,Normal,
955,0.000000e+000,4.737562e-001,-6.488902e+000,2020-06-23T17:02:59.904000,Normal,
956,0.000000e+000,4.784355e-001,-6.403532e+000,2020-06-23T17:02:59.953000,Normal,
957,0.000000e+000,4.784355e-001,-6.403532e+000,2020-06-23T17:03:00.004000,Normal,
958,0.000000e+000,4.885013e-001,-6.222686e+000,2020-06-23T17:03:00.053000,Normal,
959,0.000000e+000,4.885013e-001,-6.222686e+000,2020-06-23T17:03:00.104000,Normal,
960,0.000000e+000,4.976416e-001,-6.061666e+000,2020-06-23T17:03:00.154000,Normal,
961,0.000000e+000,4.976416e-001,-6.061666e+000,2020-06-23T17:03:00.204000,Normal,
962,0.000000e+000,5.004579e-001,-6.012649e+000,2020-06-23T17:03:00.254000,Normal,
963,0.000000e+000,5.004579e-001,-6.012649e+000,2020-06-23T17:03:00.304000,Normal,
964,0.000000e+000,4.978617e-001,-6.057825e+000,2020-06-23T17:03:00.354000,Normal,
965,0.000000e+000,4.978617e-001,-6.057825e+000,2020-06-23T17:03:00.403000,Normal,
966,0.000000e+000,4.933319e-001,-6.137216e+000,2020-06-23T17:03:00.454000,Normal,
967,0.000000e+000,4.933319e-001,-6.137216e+000,2020-06-23T17:03:00.504000,Normal,
968,0.000000e+000,4.908611e-001,-6.180827e+000,2020-06-23T17:03:00.554000,Normal,
969,0.000000e+000,4.908611e-001,-6.180827e+000,2020-06-23T17:03:00.604000,Normal,
970,0.000000e+000,4.930482e-001,-6.142213e+000,2020-06-23T17:03:00.654000,Normal,
971,0.000000e+000,4.930482e-001,-6.142213e+000,2020-06-23T17:03:00.704000,Normal,
972,0.000000e+000,4.988719e-001,-6.040219e+000,2020-06-23T17:03:00.753000,Normal,
973,0.000000e+000,4.988719e-001,-6.040219e+000,2020-06-23T17:03:00.804000,Normal,
974,0.000000e+000,5.035761e-001,-5.958697e+000,2020-06-23T17:03:00.854000,Normal,
975,0.000000e+000,5.035761e-001,-5.958697e+000,2020-06-23T17:03:00.904000,Normal,
976,0.000000e+000,5.044893e-001,-5.942961e+000,2020-06-23T17:03:00.954000,Normal,
977,0.000000e+000,5.044893e-001,-5.942961e+000,2020-06-23T17:03:01.003000,Normal,
978,0.000000e+000,5.017064e-001,-5.991007e+000,2020-06-23T17:03:01.053000,Normal,
979,0.000000e+000,5.017064e-001,-5.991007e+000,2020-06-23T17:03:01.103000,Normal,
980,0.000000e+000,4.955254e-001,-6.098681e+000,2020-06-23T17:03:01.153000,Normal,
981,0.000000e+000,4.955254e-001,-6.098681e+000,2020-06-23T17:03:01.204000,Normal,
982,0.000000e+000,4.883947e-001,-6.224581e+000,2020-06-23T17:03:01.253000,Normal,
983,0.000000e+000,4.883947e-001,-6.224581e+000,2020-06-23T17:03:01.304000,Normal,
984,0.000000e+000,4.841990e-001,-6.299522e+000,2020-06-23T17:03:01.353000,Normal,
985,0.000000e+000,4.841990e-001,-6.299522e+000,2020-06-23T17:03:01.403000,Normal,
986,0.000000e+000,4.836198e-001,-6.309919e+000,2020-06-23T17:03:01.453000,Normal,
987,0.000000e+000,4.836198e-001,-6.309919e+000,2020-06-23T17:03:01.503000,Normal,
988,0.000000e+000,4.851012e-001,-6.283353e+000,2020-06-23T17:03:01.553000,Normal,
989,0.000000e+000,4.851012e-001,-6.283353e+000,2020-06-23T17:03:01.603000,Normal,
990,0.000000e+000,4.913551e-001,-6.172091e+000,2020-06-23T17:03:01.654000,Normal,
991,0.000000e+000,4.913551e-001,-6.172091e+000,2020-06-23T17:03:01.703000,Normal,
992,0.000000e+000,4.989016e-001,-6.039702e+000,2020-06-23T17:03:01.753000,Normal,
993,0.000000e+000,4.989016e-001,-6.039702e+000,2020-06-23T17:03:01.803000,Normal,
994,0.000000e+000,4.993691e-001,-6.031566e+000,2020-06-23T17:03:01.853000,Normal,
995,0.000000e+000,4.993691e-001,-6.031566e+000,2020-06-23T17:03:01.903000,Normal,
996,0.000000e+000,4.941906e-001,-6.122110e+000,2020-06-23T17:03:01.953000,Normal,
997,0.000000e+000,4.941906e-001,-6.122110e+000,2020-06-23T17:03:02.004000,Normal,
998,0.000000e+000,4.924443e-001,-6.152857e+000,2020-06-23T17:03:02.053000,Normal,
999,0.000000e+000,4.924443e-001,-6.152857e+000,2020-06-23T17:03:02.104000,Normal,
1000,0.000000e+000,4.956813e-001,-6.095949e+000,2020-06-23T17:03:02.153000,Normal,
1001,0.000000e+000,4.956813e-001,-6.095949e+000,2020-06-23T17:03:02.204000,Normal,
1002,0.000000e+000,4.960360e-001,-6.089736e+000,2020-06-23T17:03:02.253000,Normal,
1003,0.000000e+000,4.960360e-001,-6.089736e+000,2020-06-23T17:03:02.304000,Normal,
1004,0.000000e+000,4.909925e-001,-6.178503e+000,2020-06-23T17:03:02.354000,Normal,
1005,0.000000e+000,4.909925e-001,-6.178503e+000,2020-06-23T17:03:02.403000,Normal,
1006,0.000000e+000,4.856962e-001,-6.272706e+000,2020-06-23T17:03:02.454000,Normal,
1007,0.000000e+000,4.856962e-001,-6.272706e+000,2020-06-23T17:03:02.503000,Normal,
1008,0.000000e+000,4.860097e-001,-6.267102e+000,2020-06-23T17:03:02.554000,Normal,
1009,0.000000e+000,4.860097e-001,-6.267102e+000,2020-06-23T17:03:02.603000,Normal,
1010,0.000000e+000,4.894218e-001,-6.206334e+000,2020-06-23T17:03:02.654000,Normal,
1011,0.000000e+000,4.894218e-001,-6.206334e+000,2020-06-23T17:03:02.704000,Normal,
1012,0.000000e+000,4.896582e-001,-6.202140e+000,2020-06-23T17:03:02.753000,Normal,
1013,0.000000e+000,4.896582e-001,-6.202140e+000,2020-06-23T17:03:02.804000,Normal,
1014,0.000000e+000,4.859726e-001,-6.267764e+000,2020-06-23T17:03:02.853000,Normal,
1015,0.000000e+000,4.859726e-001,-6.267764e+000,2020-06-23T17:03:02.904000,Normal,
1016,0.000000e+000,4.813837e-001,-6.350172e+000,2020-06-23T17:03:02.953000,Normal,
1017,0.000000e+000,4.813837e-001,-6.350172e+000,2020-06-23T17:03:03.004000,Normal,
1018,0.000000e+000,4.786382e-001,-6.399853e+000,2020-06-23T17:03:03.054000,Normal,
1019,0.000000e+000,4.786382e-001,-6.399853e+000,2020-06-23T17:03:03.104000,Normal,
1020,0.000000e+000,4.792372e-001,-6.388989e+000,2020-06-23T17:03:03.154000,Normal,
1021,0.000000e+000,4.792372e-001,-6.388989e+000,2020-06-23T17:03:03.204000,Normal,
1022,0.000000e+000,4.825677e-001,-6.328836e+000,2020-06-23T17:03:03.254000,Normal,
1023,0.000000e+000,4.825677e-001,-6.328836e+000,2020-06-23T17:03:03.304000,Normal,
1024,0.000000e+000,4.863694e-001,-6.260676e+000,2020-06-23T17:03:03.354000,Normal,
1025,0.000000e+000,4.863694e-001,-6.260676e+000,2020-06-23T17:03:03.404000,Normal,
1026,0.000000e+000,4.909255e-001,-6.179689e+000,2020-06-23T17:03:03.454000,Normal,
1027,0.000000e+000,4.909255e-001,-6.179689e+000,2020-06-23T17:03:03.504000,Normal,
1028,0.000000e+000,4.967367e-001,-6.077476e+000,2020-06-23T17:03:03.554000,Normal,
1029,0.000000e+000,4.967367e-001,-6.077476e+000,2020-06-23T17:03:03.604000,Normal,
1030,0.000000e+000,5.007077e-001,-6.008314e+000,2020-06-23T17:03:03.654000,Normal,
1031,0.000000e+000,5.007077e-001,-6.008314e+000,2020-06-23T17:03:03.704000,Normal,
1032,0.000000e+000,4.998590e-001,-6.023049e+000,2020-06-23T17:03:03.754000,Normal,
1033,0.000000e+000,4.998590e-001,-6.023049e+000,2020-06-23T17:03:03.804000,Normal,
1034,0.000000e+000,4.964187e-001,-6.083037e+000,2020-06-23T17:03:03.854000,Normal,
1035,0.000000e+000,4.964187e-001,-6.083037e+000,2020-06-23T17:03:03.904000,Normal,
1036,0.000000e+000,4.938645e-001,-6.127844e+000,2020-06-23T17:03:03.954000,Normal,
1037,0.000000e+000,4.938645e-001,-6.127844e+000,2020-06-23T17:03:04.003000,Normal,
1038,0.000000e+000,4.947177e-001,-6.112851e+000,2020-06-23T17:03:04.053000,Normal,
1039,0.000000e+000,4.947177e-001,-6.112851e+000,2020-06-23T17:03:04.103000,Normal,
1040,0.000000e+000,4.996867e-001,-6.026043e+000,2020-06-23T17:03:04.153000,Normal,
1041,0.000000e+000,4.996867e-001,-6.026043e+000,2020-06-23T17:03:04.204000,Normal,
1042,0.000000e+000,5.054284e-001,-5.926808e+000,2020-06-23T17:03:04.253000,Normal,
1043,0.000000e+000,5.054284e-001,-5.926808e+000,2020-06-23T17:03:04.304000,Normal,
1044,0.000000e+000,5.073339e-001,-5.894122e+000,2020-06-23T17:03:04.353000,Normal,
1045,0.000000e+000,5.073339e-001,-5.894122e+000,2020-06-23T17:03:04.403000,Normal,
1046,0.000000e+000,5.040609e-001,-5.950339e+000,2020-06-23T17:03:04.453000,Normal,
1047,0.000000e+000,5.040609e-001,-5.950339e+000,2020-06-23T17:03:04.503000,Normal,
1048,0.000000e+000,4.990528e-001,-6.037070e+000,2020-06-23T17:03:04.554000,Normal,
1049,0.000000e+000,4.990528e-001,-6.037070e+000,2020-06-23T17:03:04.603000,Normal,
1050,0.000000e+000,4.952910e-001,-6.102791e+000,2020-06-23T17:03:04.654000,Normal,
1051,0.000000e+000,4.952910e-001,-6.102791e+000,2020-06-23T17:03:04.703000,Normal,
1052,0.000000e+000,4.933317e-001,-6.137219e+000,2020-06-23T17:03:04.753000,Normal,
1053,0.000000e+000,4.933317e-001,-6.137219e+000,2020-06-23T17:03:04.803000,Normal,
1054,0.000000e+000,4.934045e-001,-6.135938e+000,2020-06-23T17:03:04.853000,Normal,
1055,0.000000e+000,4.934045e-001,-6.135938e+000,2020-06-23T17:03:04.904000,Normal,
1056,0.000000e+000,4.941121e-001,-6.123490e+000,2020-06-23T17:03:04.953000,Normal,
1057,0.000000e+000,4.941121e-001,-6.123490e+000,2020-06-23T17:03:05.004000,Normal,
1058,0.000000e+000,4.921377e-001,-6.158268e+000,2020-06-23T17:03:05.053000,Normal,
1059,0.000000e+000,4.921377e-001,-6.158268e+000,2020-06-23T17:03:05.104000,Normal,
1060,0.000000e+000,4.879104e-001,-6.233198e+000,2020-06-23T17:03:05.153000,Normal,
1061,0.000000e+000,4.879104e-001,-6.233198e+000,2020-06-23T17:03:05.204000,Normal,
1062,0.000000e+000,4.882231e-001,-6.227633e+000,2020-06-23T17:03:05.254000,Normal,
1063,0.000000e+000,4.882231e-001,-6.227633e+000,2020-06-23T17:03:05.304000,Normal,
1064,0.000000e+000,4.966951e-001,-6.078203e+000,2020-06-23T17:03:05.354000,Normal,
1065,0.000000e+000,4.966951e-001,-6.078203e+000,2020-06-23T17:03:05.403000,Normal,
1066,0.000000e+000,5.044860e-001,-5.943018e+000,2020-06-23T17:03:05.454000,Normal,
1067,0.000000e+000,5.044860e-001,-5.943018e+000,2020-06-23T17:03:05.503000,Normal,
1068,0.000000e+000,5.024012e-001,-5.978986e+000,2020-06-23T17:03:05.554000,Normal,
1069,0.000000e+000,5.024012e-001,-5.978986e+000,2020-06-23T17:03:05.604000,Normal,
1070,0.000000e+000,4.941921e-001,-6.122084e+000,2020-06-23T17:03:05.654000,Normal,
1071,0.000000e+000,4.941921e-001,-6.122084e+000,2020-06-23T17:03:05.704000,Normal,
1072,0.000000e+000,4.899995e-001,-6.196087e+000,2020-06-23T17:03:05.753000,Normal,
1073,0.000000e+000,4.899995e-001,-6.196087e+000,2020-06-23T17:03:05.804000,Normal,
1074,0.000000e+000,4.917375e-001,-6.165334e+000,2020-06-23T17:03:05.853000,Normal,
1075,0.000000e+000,4.917375e-001,-6.165334e+000,2020-06-23T17:03:05.904000,Normal,
1076,0.000000e+000,4.907030e-001,-6.183627e+000,2020-06-23T17:03:05.954000,Normal,
1077,0.000000e+000,4.907030e-001,-6.183627e+000,2020-06-23T17:03:06.004000,Normal,
1078,0.000000e+000,4.834900e-001,-6.312251e+000,2020-06-23T17:03:06.054000,Normal,
1079,0.000000e+000,4.834900e-001,-6.312251e+000,2020-06-23T17:03:06.104000,Normal,
1080,0.000000e+000,4.772257e-001,-6.425524e+000,2020-06-23T17:03:06.154000,Normal,
1081,0.000000e+000,4.772257e-001,-6.425524e+000,2020-06-23T17:03:06.204000,Normal,
1082,0.000000e+000,4.785935e-001,-6.400664e+000,2020-06-23T17:03:06.254000,Normal,
1083,0.000000e+000,4.785935e-001,-6.400664e+000,2020-06-23T17:03:06.304000,Normal,
1084,0.000000e+000,4.854675e-001,-6.276797e+000,2020-06-23T17:03:06.354000,Normal,
1085,0.000000e+000,4.854675e-001,-6.276797e+000,2020-06-23T17:03:06.404000,Normal,
1086,0.000000e+000,4.914874e-001,-6.169752e+000,2020-06-23T17:03:06.454000,Normal,
1087,0.000000e+000,4.914874e-001,-6.169752e+000,2020-06-23T17:03:06.504000,Normal,
1088,0.000000e+000,4.924370e-001,-6.152986e+000,2020-06-23T17:03:06.554000,Normal,
1089,0.000000e+000,4.924370e-001,-6.152986e+000,2020-06-23T17:03:06.604000,Normal,
1090,0.000000e+000,4.883716e-001,-6.224993e+000,2020-06-23T17:03:06.654000,Normal,
1091,0.000000e+000,4.883716e-001,-6.224993e+000,2020-06-23T17:03:06.704000,Normal,
1092,0.000000e+000,4.863136e-001,-6.261672e+000,2020-06-23T17:03:06.754000,Normal,
1093,0.000000e+000,4.863136e-001,-6.261672e+000,2020-06-23T17:03:06.804000,Normal,
1094,0.000000e+000,4.924132e-001,-6.153406e+000,2020-06-23T17:03:06.854000,Normal,
1095,0.000000e+000,4.924132e-001,-6.153406e+000,2020-06-23T17:03:06.904000,Normal,
1096,0.000000e+000,5.010651e-001,-6.002118e+000,2020-06-23T17:03:06.954000,Normal,
1097,0.000000e+000,5.010651e-001,-6.002118e+000,2020-06-23T17:03:07.003000,Normal,
1098,0.000000e+000,5.025822e-001,-5.975859e+000,2020-06-23T17:03:07.053000,Normal,
1099,0.000000e+000,5.025822e-001,-5.975859e+000,2020-06-23T17:03:07.104000,Normal,
1100,0.000000e+000,4.963579e-001,-6.084101e+000,2020-06-23T17:03:07.153000,Normal,
1101,0.000000e+000,4.963579e-001,-6.084101e+000,2020-06-23T17:03:07.204000,Normal,
1102,0.000000e+000,4.903554e-001,-6.189781e+000,2020-06-23T17:03:07.253000,Normal,
1103,0.000000e+000,4.903554e-001,-6.189781e+000,2020-06-23T17:03:07.304000,Normal,
1104,0.000000e+000,4.894849e-001,-6.205214e+000,2020-06-23T17:03:07.353000,Normal,
1105,0.000000e+000,4.894849e-001,-6.205214e+000,2020-06-23T17:03:07.403000,Normal,
1106,0.000000e+000,4.894547e-001,-6.205749e+000,2020-06-23T17:03:07.454000,Normal,
1107,0.000000e+000,4.894547e-001,-6.205749e+000,2020-06-23T17:03:07.503000,Normal,
1108,0.000000e+000,4.884931e-001,-6.222831e+000,2020-06-23T17:03:07.554000,Normal,
1109,0.000000e+000,4.884931e-001,-6.222831e+000,2020-06-23T17:03:07.603000,Normal,
1110,0.000000e+000,4.905997e-001,-6.185454e+000,2020-06-23T17:03:07.654000,Normal,
1111,0.000000e+000,4.905997e-001,-6.185454e+000,2020-06-23T17:03:07.703000,Normal,
1112,0.000000e+000,4.968431e-001,-6.075614e+000,2020-06-23T17:03:07.753000,Normal,
1113,0.000000e+000,4.968431e-001,-6.075614e+000,2020-06-23T17:03:07.804000,Normal,
1114,0.000000e+000,5.036327e-001,-5.957722e+000,2020-06-23T17:03:07.853000,Normal,
1115,0.000000e+000,5.036327e-001,-5.957722e+000,2020-06-23T17:03:07.904000,Normal,
1116,0.000000e+000,5.061484e-001,-5.914443e+000,2020-06-23T17:03:07.953000,Normal,
1117,0.000000e+000,5.061484e-001,-5.914443e+000,2020-06-23T17:03:08.004000,Normal,
1118,0.000000e+000,5.045180e-001,-5.942466e+000,2020-06-23T17:03:08.053000,Normal,
1119,0.000000e+000,5.045180e-001,-5.942466e+000,2020-06-23T17:03:08.104000,Normal,
1120,0.000000e+000,5.015051e-001,-5.994493e+000,2020-06-23T17:03:08.154000,Normal,
1121,0.000000e+000,5.015051e-001,-5.994493e+000,2020-06-23T17:03:08.204000,Normal,
1122,0.000000e+000,4.990689e-001,-6.036790e+000,2020-06-23T17:03:08.254000,Normal,
1123,0.000000e+000,4.990689e-001,-6.036790e+000,2020-06-23T17:03:08.304000,Normal,
1124,0.000000e+000,4.958580e-001,-6.092853e+000,2020-06-23T17:03:08.354000,Normal,
1125,0.000000e+000,4.958580e-001,-6.092853e+000,2020-06-23T17:03:08.403000,Normal,
1126,0.000000e+000,4.926024e-001,-6.150069e+000,2020-06-23T17:03:08.454000,Normal,
1127,0.000000e+000,4.926024e-001,-6.150069e+000,2020-06-23T17:03:08.504000,Normal,
1128,0.000000e+000,4.942658e-001,-6.120789e+000,2020-06-23T17:03:08.554000,Normal,
1129,0.000000e+000,4.942658e-001,-6.120789e+000,2020-06-23T17:03:08.604000,Normal,
1130,0.000000e+000,5.007343e-001,-6.007853e+000,2020-06-23T17:03:08.654000,Normal,
1131,0.000000e+000,5.007343e-001,-6.007853e+000,2020-06-23T17:03:08.704000,Normal,
1132,0.000000e+000,5.036417e-001,-5.957567e+000,2020-06-23T17:03:08.753000,Normal,
1133,0.000000e+000,5.036417e-001,-5.957567e+000,2020-06-23T17:03:08.804000,Normal,
1134,0.000000e+000,4.978997e-001,-6.057163e+000,2020-06-23T17:03:08.854000,Normal,
1135,0.000000e+000,4.978997e-001,-6.057163e+000,2020-06-23T17:03:08.904000,Normal,
1136,0.000000e+000,4.902578e-001,-6.191510e+000,2020-06-23T17:03:08.954000,Normal,
1137,0.000000e+000,4.902578e-001,-6.191510e+000,2020-06-23T17:03:09.003000,Normal,
1138,0.000000e+000,4.885087e-001,-6.222553e+000,2020-06-23T17:03:09.053000,Normal,
1139,0.000000e+000,4.885087e-001,-6.222553e+000,2020-06-23T17:03:09.103000,Normal,
1140,0.000000e+000,4.905036e-001,-6.187156e+000,2020-06-23T17:03:09.153000,Normal,
1141,0.000000e+000,4.905036e-001,-6.187156e+000,2020-06-23T17:03:09.203000,Normal,
1142,0.000000e+000,4.924927e-001,-6.152003e+000,2020-06-23T17:03:09.253000,Normal,
1143,0.000000e+000,4.924927e-001,-6.152003e+000,2020-06-23T17:03:09.304000,Normal,
1144,0.000000e+000,4.957737e-001,-6.094331e+000,2020-06-23T17:03:09.353000,Normal,
1145,0.000000e+000,4.957737e-001,-6.094331e+000,2020-06-23T17:03:09.403000,Normal,
1146,0.000000e+000,5.008308e-001,-6.006180e+000,2020-06-23T17:03:09.453000,Normal,
1147,0.000000e+000,5.008308e-001,-6.006180e+000,2020-06-23T17:03:09.503000,Normal,
1148,0.000000e+000,5.067251e-001,-5.904552e+000,2020-06-23T17:03:09.553000,Normal,
1149,0.000000e+000,5.067251e-001,-5.904552e+000,2020-06-23T17:03:09.603000,Normal,
1150,0.000000e+000,5.113295e-001,-5.825983e+000,2020-06-23T17:03:09.654000,Normal,
